5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,4.038352463097146128e+00
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.557683071834727784e+01
5.000000000000000000e+00,5.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,3.444706492546659948e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,-1.017101542232453681e+01
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,2.137494313409022961e+00
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.887771346924045801e+01
7.000000000000000000e+00,7.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,5.452293333098188199e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,1.000000000000000000e+00,-7.956889162322648978e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,3.666666666666666519e+00,2.650797310579536159e+00
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,6.333333333333333037e+00,1.845113184979350507e+01
9.000000000000000000e+00,9.099999999999999645e+00,6.333333333333333037e+00,9.000000000000000000e+00,3.805788679920815820e+00
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,-7.834107012383398350e-02
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,4.979818517393120314e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-6.861567595711289824e-01
1.000000000000000000e+00,1.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-1.128750828572392839e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.988863785670074158e-01
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,3.666666666666666519e+00,4.113419296609222703e-02
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,6.333333333333333037e+00,-1.287063551787475113e+00
3.000000000000000000e+00,3.100000000000000089e+00,9.000000000000000000e+00,9.000000000000000000e+00,-3.680638299706415317e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-7.113845911302983660e-02
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-1.355022877746104637e+00
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,9.440895520720361533e-01
5.000000000000000000e+00,5.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-6.411640761413539558e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-1.505068024460970655e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-4.253723952856838686e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,4.708298461494075937e+00
7.000000000000000000e+00,7.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-5.048670770813998843e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,1.000000000000000000e+00,-2.974831609651117592e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,3.666666666666666519e+00,-5.164354623352132023e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,6.333333333333333037e+00,5.698483472428757857e+00
9.000000000000000000e+00,9.099999999999999645e+00,9.000000000000000000e+00,9.000000000000000000e+00,-3.388084037652255187e+00
