6.180904522613065666e+00,-4.730521960082961219e-01
6.231155778894472697e+00,-4.860894967792878663e-01
6.281407035175879727e+00,-5.000841228687591400e-01
6.331658291457286758e+00,-5.147582234208385454e-01
6.381909547738693789e+00,-5.297220619574181111e-01
6.432160804020100819e+00,-5.444953911292138571e-01
6.482412060301507850e+00,-5.585334340302109402e-01
6.532663316582914881e+00,-5.712562343183277269e-01
6.582914572864321912e+00,-5.820799772310698561e-01
6.633165829145728942e+00,-5.904487899223239689e-01
6.683417085427135973e+00,-5.958655069737233134e-01
6.733668341708543004e+00,-5.979199365678210532e-01
6.783919597989950034e+00,-5.963132822205622352e-01
6.834170854271357065e+00,-5.908775582949084004e-01
6.884422110552764096e+00,-5.815890757500209451e-01
6.934673366834171127e+00,-5.685753560204328538e-01
6.984924623115578157e+00,-5.521151417579933662e-01
7.035175879396985188e+00,-5.326314981826679729e-01
7.085427135678392219e+00,-5.106783221053271538e-01
7.135678391959799249e+00,-4.869208815868750206e-01
7.185929648241206280e+00,-4.621112829065069927e-01
7.236180904522613311e+00,-4.370599899351202411e-01
7.286432160804020342e+00,-4.126046933943227635e-01
7.336683417085427372e+00,-3.895779359451227442e-01
7.386934673366834403e+00,-3.687749389667615008e-01
7.437185929648241434e+00,-3.509230470994121887e-01
7.487437185929648464e+00,-3.366541094848403692e-01
7.537688442211055495e+00,-3.264809578573628079e-01
7.587939698492462526e+00,-3.207789299662464622e-01
7.638190954773869557e+00,-3.197731335703317690e-01
7.688442211055276587e+00,-3.235318647191968155e-01
7.738693467336683618e+00,-3.319662987654597441e-01
7.788944723618090649e+00,-3.448362785787108531e-01
7.839195979899497679e+00,-3.617617465037792912e-01
7.889447236180904710e+00,-3.822391184241019646e-01
7.939698492462311741e+00,-4.056616918014844808e-01
7.989949748743718771e+00,-4.313430243566219735e-01
8.040201005025126690e+00,-4.585421228899125845e-01
8.090452261306532833e+00,-4.864892462282183194e-01
8.140703517587940752e+00,-5.144111527284547236e-01
8.190954773869346894e+00,-5.415547082074907426e-01
8.241206030150754813e+00,-5.672079085613401794e-01
8.291457286432160956e+00,-5.907175539372578887e-01
8.341708542713568875e+00,-6.115030271781600746e-01
8.391959798994975017e+00,-6.290658658322005881e-01
8.442211055276382936e+00,-6.429950608861283445e-01
8.492462311557789079e+00,-6.529682529652829359e-01
8.542713567839196998e+00,-6.587492150629666865e-01
8.592964824120603140e+00,-6.601821982262930932e-01
8.643216080402011059e+00,-6.571838632584453554e-01
8.693467336683417201e+00,-6.497336200509052917e-01
8.743718592964825120e+00,-6.378632420899674749e-01
8.793969849246231263e+00,-6.216466154688308210e-01
8.844221105527639182e+00,-6.011904209325672488e-01
8.894472361809045324e+00,-5.766264385964118278e-01
8.944723618090453243e+00,-5.481060151914034506e-01
8.994974874371859386e+00,-5.157970524386029654e-01
9.045226130653267305e+00,-4.798836735707463497e-01
9.095477386934673447e+00,-4.405685153124138664e-01
9.145728643216081366e+00,-3.980773873772888716e-01
9.195979899497487509e+00,-3.526658529940325804e-01
9.246231155778895427e+00,-3.046271233662637412e-01
9.296482412060301570e+00,-2.543005359042074254e-01
9.346733668341709489e+00,-2.020798079649952783e-01
9.396984924623115631e+00,-1.484202295601938504e-01
9.447236180904523550e+00,-9.384398205148676564e-02
9.497487437185929693e+00,-3.894284433716544563e-02
9.547738693467337612e+00,1.562233036881745078e-02
9.597989949748743754e+00,6.912582181155375871e-02
9.648241206030151673e+00,1.207851945283052592e-01
9.698492462311557816e+00,1.697734392859455987e-01
9.748743718592965735e+00,2.152349241885096187e-01
9.798994974874371877e+00,2.563047533870624339e-01
9.849246231155779796e+00,2.921309242975242970e-01
9.899497487437185939e+00,3.218984937950830072e-01
9.949748743718593857e+00,3.448548200862668334e-01
1.000000000000000000e+01,3.603348479936573923e-01
